ECOSYSTEM	ECOSYSTEM_CATEGORY	ECOSYSTEM_TYPE	ECOSYSTEM_SUBTYPE	SPECIFIC_ECOSYSTEM	BROAD_SCALE_LABEL	LOCAL_SCALE_LABEL	MEDIUM_LABEL	ENV_BROAD_SCALE	ENV_LOCAL_SCALE	ENV_MEDIUM	COUNT	gold_path_cat	mixs_cat	count_prop	sum_gp	proportion_gp	sum_mixs	proportion_mixs	interest
Environmental	Aquatic	Marine	Oceanic	Unclassified	oceanic mesopelagic zone biome	marine mesopelagic zone	sea water	ENVO_01000036	ENVO_00000213	ENVO_00002149	9.0	Environmental_Aquatic_Marine_Oceanic_Unclassified	oceanic mesopelagic zone biome_marine mesopelagic zone_sea water	0.0032679738562091504	1902.0	0.00473186119873817	169.0	0.05325443786982249	8.235052556105414e-07
Environmental	Terrestrial	Geologic	Unclassified	Unclassified	desert biome	endolithic environment		ENVO_01000179	ENVO_01000303		1.0	Environmental_Terrestrial_Geologic_Unclassified_Unclassified	desert biome_endolithic environment_	0.00036310820624546115	16.0	0.0625	28.0	0.03571428571428571	8.105093889407615e-07
Environmental	Terrestrial	Soil	Silt	Unclassified							2.0	Environmental_Terrestrial_Soil_Silt_Unclassified	__	0.0007262164124909223	3.0	0.6666666666666666	1201.0	0.0016652789342214821	8.062352622713542e-07
Environmental	Aquatic	Marine	Unclassified	Unclassified	marine biome	marine water body	sea ice	ENVO_00000447	ENVO_00001999	ENVO_00002200	5.0	Environmental_Aquatic_Marine_Unclassified_Unclassified	marine biome_marine water body_sea ice	0.0018155410312273058	3435.0	0.001455604075691412	17.0	0.29411764705882354	7.772673307763105e-07
Environmental	Aquatic	Marine	Oceanic	Unclassified	ocean biome	marine water body	planktonic material	ENVO_01000048	ENVO_00001999	ENVO_01000063	2.0	Environmental_Aquatic_Marine_Oceanic_Unclassified	ocean biome_marine water body_planktonic material	0.0007262164124909223	1902.0	0.0010515247108307045	2.0	1.0	7.636345031450287e-07
Environmental	Terrestrial	Geologic	Unclassified	Unclassified	desert biome	endolithic environment	rock	ENVO_01000179	ENVO_01000303	ENVO_00001995	1.0	Environmental_Terrestrial_Geologic_Unclassified_Unclassified	desert biome_endolithic environment_rock	0.00036310820624546115	16.0	0.0625	31.0	0.03225806451612903	7.320729964626233e-07
Environmental	Aquatic	Marine	Wetlands	Sediment	marine benthic biome	marine benthic feature	marine sediment	ENVO_01000024	ENVO_01000105	ENVO_03000033	5.0	Environmental_Aquatic_Marine_Wetlands_Sediment	marine benthic biome_marine benthic feature_marine sediment	0.0018155410312273058	188.0	0.026595744680851064	330.0	0.015151515151515152	7.316009958201587e-07
Environmental	Aquatic	Freshwater	Unclassified	Unclassified	freshwater lake biome	freshwater lake	lake water	ENVO_01000252	ENVO_00000021	ENVO_04000007	7.0	Environmental_Aquatic_Freshwater_Unclassified_Unclassified	freshwater lake biome_freshwater lake_lake water	0.002541757443718228	201.0	0.03482587064676617	850.0	0.00823529411764706	7.289793078267086e-07
Environmental	Terrestrial	Soil	Clay	Grasslands	grassland biome	land	grassland soil	ENVO_01000177	ENVO_01001785	ENVO_00005750	2.0	Environmental_Terrestrial_Soil_Clay_Grasslands	grassland biome_land_grassland soil	0.0007262164124909223	34.0	0.058823529411764705	125.0	0.016	6.834977999914563e-07
Environmental	Aquatic	Marine	Unclassified	Unclassified	estuarine biome	estuary	estuarine water	ENVO_01000020	ENVO_00000045	ENVO_01000301	11.0	Environmental_Aquatic_Marine_Unclassified_Unclassified	estuarine biome_estuary_estuarine water	0.0039941902687000725	3435.0	0.003202328966521106	213.0	0.051643192488262914	6.605531603183315e-07
Environmental	Terrestrial	Soil	Unclassified	Unclassified	terrestrial biome	rhizosphere	bulk soil	ENVO_00000446	ENVO_00005801	ENVO_00005802	7.0	Environmental_Terrestrial_Soil_Unclassified_Unclassified	terrestrial biome_rhizosphere_bulk soil	0.002541757443718228	2531.0	0.002765705254839984	75.0	0.09333333333333334	6.561101790712138e-07
Environmental	Aquatic	Freshwater	Lake	Sediment	freshwater lake biome	polluted lake	lake sediment	ENVO_01000252	ENVO_01000680	ENVO_00000546	1.0	Environmental_Aquatic_Freshwater_Lake_Sediment	freshwater lake biome_polluted lake_lake sediment	0.00036310820624546115	567.0	0.001763668430335097	1.0	1.0	6.404024801507251e-07
Environmental	Aquatic	Freshwater	Lentic	Unclassified	freshwater lake biome	glacial lake	microbial mat	ENVO_01000252	ENVO_00000488	ENVO_01000008	1.0	Environmental_Aquatic_Freshwater_Lentic_Unclassified	freshwater lake biome_glacial lake_microbial mat	0.00036310820624546115	81.0	0.012345679012345678	7.0	0.14285714285714285	6.40402480150725e-07
Environmental	Aquatic	Non-marine Saline and Alkaline	Hypersaline	Unclassified	aquatic biome	saline evaporation pond	saline water	ENVO_00002030	ENVO_00000055	ENVO_00002010	2.0	Environmental_Aquatic_Non-marine Saline and Alkaline_Hypersaline_Unclassified	aquatic biome_saline evaporation pond_saline water	0.0007262164124909223	134.0	0.014925373134328358	34.0	0.058823529411764705	6.375912313353137e-07
Environmental	Aquatic	Unclassified	Unclassified	Unclassified	marine biome	marine water body	sea water	ENVO_00000447	ENVO_00001999	ENVO_00002149	14.0	Environmental_Aquatic_Unclassified_Unclassified_Unclassified	marine biome_marine water body_sea water	0.005083514887436456	373.0	0.03753351206434316	4307.0	0.00325052240538658	6.202067199898072e-07
Environmental	Terrestrial	Soil	Unclassified	Unclassified	desert biome	desert	soil	ENVO_01000179	ENVO_01001357	ENVO_00001998	7.0	Environmental_Terrestrial_Soil_Unclassified_Unclassified	desert biome_desert_soil	0.002541757443718228	2531.0	0.002765705254839984	81.0	0.08641975308641975	6.075094250659387e-07
Environmental	Terrestrial	Soil	Unclassified	Unclassified	terrestrial biome	ridge	soil	ENVO_00000446	ENVO_00000283	ENVO_00001998	2.0	Environmental_Terrestrial_Soil_Unclassified_Unclassified	terrestrial biome_ridge_soil	0.0007262164124909223	2531.0	0.0007902015013828526	2.0	1.0	5.738572994791958e-07
Environmental	Terrestrial	Soil	Unclassified	Unclassified	alpine biome	alpine	alpine soil	ENVO_01001835	ENVO_01000340	ENVO_00005741	2.0	Environmental_Terrestrial_Soil_Unclassified_Unclassified	alpine biome_alpine_alpine soil	0.0007262164124909223	2531.0	0.0007902015013828526	2.0	1.0	5.738572994791958e-07
Environmental	Terrestrial	Soil	Unclassified	Unclassified	terrestrial biome	agricultural field	poultry litter	ENVO_00000446	ENVO_00000114	ENVO_00002192	2.0	Environmental_Terrestrial_Soil_Unclassified_Unclassified	terrestrial biome_agricultural field_poultry litter	0.0007262164124909223	2531.0	0.0007902015013828526	2.0	1.0	5.738572994791958e-07
Environmental	Terrestrial	Soil	Unclassified	Unclassified	shrubland biome	land	soil	ENVO_01000176	ENVO_01001785	ENVO_00001998	2.0	Environmental_Terrestrial_Soil_Unclassified_Unclassified	shrubland biome_land_soil	0.0007262164124909223	2531.0	0.0007902015013828526	2.0	1.0	5.738572994791958e-07
Environmental	Terrestrial	Soil	Unclassified	Unclassified	terrestrial biome	stream bank	soil	ENVO_00000446	ENVO_00000142	ENVO_00001998	2.0	Environmental_Terrestrial_Soil_Unclassified_Unclassified	terrestrial biome_stream bank_soil	0.0007262164124909223	2531.0	0.0007902015013828526	2.0	1.0	5.738572994791958e-07
Environmental	Terrestrial	Soil	Unclassified	Unclassified	terrestrial biome		compost	ENVO_00000446		ENVO_00002170	2.0	Environmental_Terrestrial_Soil_Unclassified_Unclassified	terrestrial biome__compost	0.0007262164124909223	2531.0	0.0007902015013828526	2.0	1.0	5.738572994791958e-07
Environmental	Terrestrial	Soil	Unclassified	Unclassified	terrestrial biome	land	surface soil	ENVO_00000446	ENVO_01001785	ENVO_02000059	2.0	Environmental_Terrestrial_Soil_Unclassified_Unclassified	terrestrial biome_land_surface soil	0.0007262164124909223	2531.0	0.0007902015013828526	2.0	1.0	5.738572994791958e-07
Environmental	Terrestrial	Soil	Unclassified	Unclassified	terrestrial biome	agricultural field	composted animal manure	ENVO_00000446	ENVO_00000114	ENVO_01001119	2.0	Environmental_Terrestrial_Soil_Unclassified_Unclassified	terrestrial biome_agricultural field_composted animal manure	0.0007262164124909223	2531.0	0.0007902015013828526	2.0	1.0	5.738572994791958e-07
Environmental	Terrestrial	Deep subsurface	Unclassified	Unclassified	aquatic biome	aquifer	groundwater	ENVO_00002030	ENVO_00012408	ENVO_01001004	1.0	Environmental_Terrestrial_Deep subsurface_Unclassified_Unclassified	aquatic biome_aquifer_groundwater	0.00036310820624546115	106.0	0.009433962264150943	6.0	0.16666666666666666	5.70924852587203e-07
Environmental	Aquatic	Freshwater	Lentic	Unclassified	freshwater lake biome	freshwater lake	planktonic material	ENVO_01000252	ENVO_00000021	ENVO_01000063	2.0	Environmental_Aquatic_Freshwater_Lentic_Unclassified	freshwater lake biome_freshwater lake_planktonic material	0.0007262164124909223	81.0	0.024691358024691357	63.0	0.031746031746031744	5.692466490228666e-07
Environmental	Aquatic	Marine	Sediment	Unclassified	marine biome	continental margin	marine sediment	ENVO_00000447	ENVO_01000298	ENVO_03000033	1.0	Environmental_Aquatic_Marine_Sediment_Unclassified	marine biome_continental margin_marine sediment	0.00036310820624546115	94.0	0.010638297872340425	7.0	0.14285714285714285	5.518361797043482e-07
Environmental	Aquatic	Freshwater	Lotic	Unclassified	aquatic biome	lake	lake water	ENVO_00002030	ENVO_00000020	ENVO_04000007	1.0	Environmental_Aquatic_Freshwater_Lotic_Unclassified	aquatic biome_lake_lake water	0.00036310820624546115	52.0	0.019230769230769232	13.0	0.07692307692307693	5.371423169311556e-07
Environmental	Aquatic	Freshwater	Groundwater	Contaminated	freshwater biome	aquifer	groundwater	ENVO_00000873	ENVO_00012408	ENVO_01001004	2.0	Environmental_Aquatic_Freshwater_Groundwater_Contaminated	freshwater biome_aquifer_groundwater	0.0007262164124909223	93.0	0.021505376344086023	62.0	0.03225806451612903	5.03792169608687e-07
Environmental	Terrestrial	Soil	Unclassified	Unclassified	aquatic biome	bayou	sediment	ENVO_00002030	ENVO_00000234	ENVO_00002007	3.0	Environmental_Terrestrial_Soil_Unclassified_Unclassified	aquatic biome_bayou_sediment	0.0010893246187363835	2531.0	0.001185302252074279	8.0	0.375	4.841920964355715e-07
Environmental	Aquatic	Thermal springs	Hot (42-90C)	Unclassified							6.0	Environmental_Aquatic_Thermal springs_Hot (42-90C)_Unclassified	__	0.002178649237472767	135.0	0.044444444444444446	1201.0	0.004995836802664446	4.837411573628126e-07
Environmental	Terrestrial	Soil	Unclassified	Unclassified	terrestrial biome	peatland	peat soil	ENVO_00000446	ENVO_00000044	ENVO_00005774	12.0	Environmental_Terrestrial_Soil_Unclassified_Unclassified	terrestrial biome_peatland_peat soil	0.004357298474945534	2531.0	0.004741209008297116	524.0	0.022900763358778626	4.7310372781490963e-07
Environmental	Aquatic	Freshwater	Groundwater	Unclassified	aquatic biome	hydraulic fracturing	fresh water	ENVO_00002030	ENVO_01001868	ENVO_00002011	1.0	Environmental_Aquatic_Freshwater_Groundwater_Unclassified	aquatic biome_hydraulic fracturing_fresh water	0.00036310820624546115	192.0	0.005208333333333333	4.0	0.25	4.727971435487775e-07
Environmental	Terrestrial	Soil	Unclassified	Tropical rainforest	forest biome	land	forest soil	ENVO_01000174	ENVO_01001785	ENVO_00002261	2.0	Environmental_Terrestrial_Soil_Unclassified_Tropical rainforest	forest biome_land_forest soil	0.0007262164124909223	23.0	0.08695652173913043	268.0	0.007462686567164179	4.7126308403044926e-07
Environmental	Aquatic	Freshwater	Sediment	Unclassified	freshwater lake biome	lake	lake sediment	ENVO_01000252	ENVO_00000020	ENVO_00000546	4.0	Environmental_Aquatic_Freshwater_Sediment_Unclassified	freshwater lake biome_lake_lake sediment	0.0014524328249818446	291.0	0.013745704467353952	177.0	0.022598870056497175	4.5117994058495957e-07
Environmental	Aquatic	Non-marine Saline and Alkaline	Saline	Unclassified	aquatic biome	lake	brackish water	ENVO_00002030	ENVO_00000020	ENVO_00002019	1.0	Environmental_Aquatic_Non-marine Saline and Alkaline_Saline_Unclassified	aquatic biome_lake_brackish water	0.00036310820624546115	409.0	0.0024449877750611247	2.0	0.5	4.4389756264726303e-07
Environmental	Aquatic	Non-marine Saline and Alkaline	Saline	Unclassified	aquatic biome	saline evaporation pond		ENVO_00002030	ENVO_00000055		1.0	Environmental_Aquatic_Non-marine Saline and Alkaline_Saline_Unclassified	aquatic biome_saline evaporation pond_	0.00036310820624546115	409.0	0.0024449877750611247	2.0	0.5	4.4389756264726303e-07
Environmental	Terrestrial	Soil	Loam	Agricultural soil	terrestrial biome	rhizosphere	soil	ENVO_00000446	ENVO_00005801	ENVO_00001998	2.0	Environmental_Terrestrial_Soil_Loam_Agricultural soil	terrestrial biome_rhizosphere_soil	0.0007262164124909223	55.0	0.03636363636363636	120.0	0.016666666666666666	4.401311590854074e-07
Environmental	Aquatic	Marine	Coastal	Unclassified	marine benthic biome	marine benthic feature	marine sediment	ENVO_01000024	ENVO_01000105	ENVO_03000033	7.0	Environmental_Aquatic_Marine_Coastal_Unclassified	marine benthic biome_marine benthic feature_marine sediment	0.002541757443718228	877.0	0.00798175598631699	330.0	0.021212121212121213	4.3034489043983687e-07
Environmental	Terrestrial	Soil	Unclassified	Agricultural	terrestrial biome	garden	garden soil	ENVO_00000446	ENVO_00000011	ENVO_00002263	1.0	Environmental_Terrestrial_Soil_Unclassified_Agricultural	terrestrial biome_garden_garden soil	0.00036310820624546115	286.0	0.0034965034965034965	3.0	0.3333333333333333	4.2320303758212253e-07
Environmental	Aquatic	Marine	Unclassified	Unclassified	mediterranean sea biome	marine water body	hypersaline water	ENVO_01000047	ENVO_00001999	ENVO_00002012	2.0	Environmental_Aquatic_Marine_Unclassified_Unclassified	mediterranean sea biome_marine water body_hypersaline water	0.0007262164124909223	3435.0	0.0005822416302765648	2.0	1.0	4.2283342794231285e-07
Environmental	Aquatic	Marine	Unclassified	Unclassified	marine hydrothermal vent biome	marine hydrothermal vent chimney	hydrothermally-influenced sediment	ENVO_01000030	ENVO_01000129	ENVO_01001821	2.0	Environmental_Aquatic_Marine_Unclassified_Unclassified	marine hydrothermal vent biome_marine hydrothermal vent chimney_hydrothermally-influenced sediment	0.0007262164124909223	3435.0	0.0005822416302765648	2.0	1.0	4.2283342794231285e-07
Environmental	Aquatic	Marine	Unclassified	Unclassified	marine biome	marine mud	sea water	ENVO_00000447	ENVO_00005795	ENVO_00002149	2.0	Environmental_Aquatic_Marine_Unclassified_Unclassified	marine biome_marine mud_sea water	0.0007262164124909223	3435.0	0.0005822416302765648	2.0	1.0	4.2283342794231285e-07
Environmental	Aquatic	Marine	Unclassified	Unclassified	marine biome	marine benthic feature	organism	ENVO_00000447	ENVO_01000105	OBI_0100026	2.0	Environmental_Aquatic_Marine_Unclassified_Unclassified	marine biome_marine benthic feature_organism	0.0007262164124909223	3435.0	0.0005822416302765648	2.0	1.0	4.2283342794231285e-07
Environmental	Aquatic	Marine	Unclassified	Unclassified	marine biome		biofilm	ENVO_00000447		ENVO_00002034	2.0	Environmental_Aquatic_Marine_Unclassified_Unclassified	marine biome__biofilm	0.0007262164124909223	3435.0	0.0005822416302765648	2.0	1.0	4.2283342794231285e-07
Environmental	Aquatic	Marine	Unclassified	Unclassified	marine benthic biome	marine benthic feature	hypersaline water	ENVO_01000024	ENVO_01000105	ENVO_00002012	2.0	Environmental_Aquatic_Marine_Unclassified_Unclassified	marine benthic biome_marine benthic feature_hypersaline water	0.0007262164124909223	3435.0	0.0005822416302765648	2.0	1.0	4.2283342794231285e-07
Environmental	Terrestrial	Soil	Unclassified	Unclassified	grassland biome	land	fertilized soil	ENVO_01000177	ENVO_01001785	ENVO_00005754	5.0	Environmental_Terrestrial_Soil_Unclassified_Unclassified	grassland biome_land_fertilized soil	0.0018155410312273058	2531.0	0.0019755037534571317	46.0	0.10869565217391304	3.8984870888532327e-07
Environmental	Terrestrial	Soil	Unclassified	Unclassified	terrestrial biome	garden	garden soil	ENVO_00000446	ENVO_00000011	ENVO_00002263	2.0	Environmental_Terrestrial_Soil_Unclassified_Unclassified	terrestrial biome_garden_garden soil	0.0007262164124909223	2531.0	0.0007902015013828526	3.0	0.6666666666666666	3.825715329861305e-07
Environmental	Aquatic	Freshwater	Groundwater	Unclassified	freshwater biome	planetary subsurface zone	contaminated water	ENVO_00000873	ENVO_01000941	ENVO_00002186	1.0	Environmental_Aquatic_Freshwater_Groundwater_Unclassified	freshwater biome_planetary subsurface zone_contaminated water	0.00036310820624546115	192.0	0.005208333333333333	5.0	0.2	3.78237714839022e-07
Environmental	Terrestrial	Soil	Sand	Desert							6.0	Environmental_Terrestrial_Soil_Sand_Desert	__	0.002178649237472767	174.0	0.034482758620689655	1201.0	0.004995836802664446	3.7531641519528564e-07
Environmental	Aquatic	Thermal springs	Hot (42-90C)	Alkaline	aquatic biome	hot spring	sediment	ENVO_00002030	ENVO_00000051	ENVO_00002007	1.0	Environmental_Aquatic_Thermal springs_Hot (42-90C)_Alkaline	aquatic biome_hot spring_sediment	0.00036310820624546115	12.0	0.08333333333333333	85.0	0.011764705882352941	3.559884374955501e-07
Environmental	Aquatic	Freshwater	Drinking water	Unclassified	freshwater biome		fresh water	ENVO_00000873		ENVO_00002011	1.0	Environmental_Aquatic_Freshwater_Drinking water_Unclassified	freshwater biome__fresh water	0.00036310820624546115	69.0	0.014492753623188406	15.0	0.06666666666666667	3.5082918477822336e-07
Environmental	Aquatic	Thermal springs	Hot (42-90C)	Acidic	aquatic biome	hot spring	sediment	ENVO_00002030	ENVO_00000051	ENVO_00002007	1.0	Environmental_Aquatic_Thermal springs_Hot (42-90C)_Acidic	aquatic biome_hot spring_sediment	0.00036310820624546115	13.0	0.07692307692307693	85.0	0.011764705882352941	3.28604711534354e-07
Environmental	Aquatic	Freshwater	Groundwater	Unclassified	aquatic biome	acid mine drainage	acidic water	ENVO_00002030	ENVO_00001997	ENVO_01000358	2.0	Environmental_Aquatic_Freshwater_Groundwater_Unclassified	aquatic biome_acid mine drainage_acidic water	0.0007262164124909223	192.0	0.010416666666666666	48.0	0.041666666666666664	3.15198095699185e-07
Environmental	Aquatic	Freshwater	Groundwater	Unclassified	freshwater biome	cave	groundwater	ENVO_00000873	ENVO_00000067	ENVO_01001004	1.0	Environmental_Aquatic_Freshwater_Groundwater_Unclassified	freshwater biome_cave_groundwater	0.00036310820624546115	192.0	0.005208333333333333	6.0	0.16666666666666666	3.15198095699185e-07
Environmental	Aquatic	Marine	Coastal	Sediment	marine biome	marine benthic feature	marine sediment	ENVO_00000447	ENVO_01000105	ENVO_03000033	1.0	Environmental_Aquatic_Marine_Coastal_Sediment	marine biome_marine benthic feature_marine sediment	0.00036310820624546115	172.0	0.005813953488372093	7.0	0.14285714285714285	3.015848889081903e-07
Environmental	Aquatic	Sediment	Unclassified	Unclassified	marine hydrothermal vent biome	mud volcano	marine sediment	ENVO_01000030	ENVO_00000402	ENVO_03000033	1.0	Environmental_Aquatic_Sediment_Unclassified_Unclassified	marine hydrothermal vent biome_mud volcano_marine sediment	0.00036310820624546115	125.0	0.008	10.0	0.1	2.9048656499636896e-07
